"SUMMERDALE","AL",30.48,-87.70
"SUMMERFIELD","FL",29.00,-82.03
"SUMMERFIELD","KS",39.99,-96.34
"SUMMERFIELD","LA",32.93,-92.80
"SUMMERFIELD","NC",36.20,-79.89
"SUMMERFIELD","OH",39.79,-81.33
"SUMMERFIELD","TX",34.74,-102.51
"SUMMERHILL","PA",40.37,-78.76
"SUMMER LAKE","OR",42.86,-120.71
"SUMMERLAND KEY","FL",24.66,-81.45
"SUMMERS","AR",35.98,-94.48
"SUMMER SHADE","KY",36.88,-85.70
"SUMMERSVILLE","KY",37.31,-85.61
"SUMMERSVILLE","MO",37.17,-91.65
"SUMMERSVILLE","WV",38.28,-80.84
"SUMMERTON","SC",33.60,-80.35
"SUMMERTOWN","TN",35.43,-87.33
"SUMMERVILLE","GA",34.47,-85.34
"SUMMERVILLE","OR",45.52,-118.02
"SUMMERVILLE","PA",41.11,-79.18
"SUMMERVILLE","SC",33.00,-80.17
"SUMMIT ARGO","IL",41.77,-87.82
"SUMMIT HILL","PA",40.82,-75.84
"SUMMIT LAKE","WI",45.38,-89.19
"SUMMIT","MS",31.28,-90.46
"SUMMIT","NJ",40.71,-74.36
"SUMMIT","NY",42.58,-74.58
"SUMMIT POINT","WV",39.24,-77.95
"SUMMIT","SD",45.30,-97.03
"SUMMITVILLE","IN",40.33,-85.64
"SUMNER","GA",31.51,-83.74
"SUMNER","IA",42.84,-92.09
"SUMNER","IL",38.71,-87.86
"SUMNER","ME",44.39,-70.43
"SUMNER","MI",43.30,-84.81
"SUMNER","MO",39.65,-93.24
"SUMNER","NE",40.94,-99.50
"SUMNER","TX",33.77,-95.71
"SUMNER","WA",47.17,-122.18
"SUMPTER","OR",44.75,-118.20
"SUMRALL","MS",31.41,-89.54
"SUMTER","SC",33.94,-80.39
"SUMTERVILLE","FL",28.73,-82.01
"SUNAPEE","NH",43.38,-72.08
"SUNBRIGHT","TN",36.24,-84.67
"SUNBURG","MN",45.34,-95.23
"SUNBURST","MT",48.86,-111.89
"SUNBURY","NC",36.44,-76.60
"SUNBURY","OH",40.24,-82.86
"SUNBURY","PA",40.86,-76.78
"SUN CITY","AZ",33.60,-112.28
"SUN CITY","CA",33.69,-117.24
"SUN CITY CENTER","FL",27.72,-82.35
"SUN CITY","KS",37.37,-98.91
"SUN CITY WEST","AZ",33.67,-112.36
"SUNCOOK","NH",43.13,-71.45
"SUNDANCE","WY",44.40,-104.37
"SUNDERLAND","MA",42.46,-72.58
"SUNDERLAND","MD",38.64,-76.57
"SUNFIELD","MI",42.76,-84.99
"SUNFLOWER","MS",33.54,-90.53
"SUNLAND","CA",34.26,-118.32
"SUNLAND PARK","NM",31.79,-106.57
"SUNMAN","IN",39.23,-85.09
"SUNNYSIDE","NY",40.74,-73.92
"SUNNYSIDE","WA",46.44,-119.91
"SUNNYVALE","CA",37.35,-122.03
"SUNNYVALE","TX",32.79,-96.55
"SUNOL","CA",37.56,-121.84
"SUN PRAIRIE","WI",43.18,-89.23
"SUNRAY","TX",36.01,-101.82
"SUNRISE BEACH","MO",38.17,-92.77
"SUN RIVER","MT",47.47,-111.80
"SUNSET BEACH","NC",33.87,-78.51
"SUNSET","LA",30.40,-92.06
"SUNSET","ME",44.22,-68.70
"SUNSET","SC",34.99,-82.84
"SUNSET","TX",33.45,-97.77
"SUNSHINE","LA",30.29,-91.17
"SUN VALLEY","CA",34.23,-118.34
"SUN VALLEY","NV",39.59,-119.77
"SUPERIOR","AZ",33.28,-111.10
"SUPERIOR","MT",47.05,-114.97
"SUPERIOR","NE",40.02,-98.06
"SUPERIOR","WI",46.67,-92.08
"SUPPLY","NC",34.01,-78.26
"SUQUAMISH","WA",47.72,-122.56
"SURGOINSVILLE","TN",36.47,-82.85
"SURING","WI",45.00,-88.37
"SURPRISE","AZ",33.60,-112.37
"SURPRISE","NE",41.10,-97.30
"SURPRISE","NY",42.35,-73.95
"SURRENCY","GA",31.72,-82.19
"SURREY","ND",48.23,-101.13
"SURRY","ME",44.49,-68.50
"SURRY","VA",37.13,-76.83
"SURVEYOR","WV",37.73,-81.34
"SUSAN","VA",37.36,-76.31
"SUSANVILLE","CA",40.57,-120.61
"SUSQUEHANNA","PA",41.94,-75.60
"SUSSEX","NJ",41.20,-74.60
"SUSSEX","WI",43.13,-88.21
"SUTERSVILLE","PA",40.23,-79.80
"SUTHERLAND","IA",42.97,-95.49
"SUTHERLAND","NE",41.15,-101.12
"SUTHERLAND SPRINGS","TX",29.26,-98.06
"SUTHERLAND","VA",37.19,-77.56
"SUTHERLIN","OR",43.41,-123.11
"SUTHERLIN","VA",36.62,-79.18
"SUTTER","CA",39.18,-121.81
"SUTTER CREEK","CA",38.42,-120.75
"SUTTER","IL",40.28,-91.35
"SUTTON","MA",42.15,-71.76
"SUTTON","ND",47.40,-98.43
"SUTTON","NE",40.60,-97.85
"SUTTONS BAY","MI",44.97,-85.65
"SUTTON","VT",44.66,-72.03
"SUTTON","WV",38.66,-80.71
"SUWANEE","GA",34.05,-84.07
"SWAIN","NY",42.48,-77.88
"SWAINSBORO","GA",32.59,-82.33
"SWALEDALE","IA",42.97,-93.31
"SWAMPSCOTT","MA",42.46,-70.89
"SWAN","IA",41.46,-93.30
"SWAN LAKE","NY",41.75,-74.77
"SWANNANOA","NC",35.60,-82.39
"SWANQUARTER","NC",35.40,-76.27
"SWAN RIVER","MN",47.08,-93.19
"SWANSBORO","NC",34.69,-77.12
"SWANSEA","MA",41.75,-71.18
"SWANSEA","SC",33.73,-81.10
"SWANS ISLAND","ME",44.14,-68.45
"SWANTON","MD",39.47,-79.21
"SWANTON","NE",40.37,-97.07
"SWANTON","OH",41.58,-83.89
"SWANTON","VT",44.92,-73.12
"SWAN VALLEY","ID",43.40,-111.31
"SWANVILLE","MN",45.91,-94.63
"SWANZEY","NH",42.86,-72.28
"SWARTHMORE","PA",39.90,-75.34
"SWARTZ CREEK","MI",42.96,-83.82
"SWATARA","MN",46.89,-93.67
"SWAYZEE","IN",40.50,-85.82
"SWEA CITY","IA",43.38,-94.31
"SWEDESBORO","NJ",39.74,-75.31
"SWEEDEN","KY",37.25,-86.28
"SWEENY","TX",29.04,-95.69
"SWEET GRASS","MT",48.94,-111.52
"SWEET HOME","OR",44.36,-122.69
"SWEET","ID",44.01,-116.33
"SWEET SPRINGS","MO",38.96,-93.41
"SWEET VALLEY","PA",41.28,-76.15
"SWEET WATER","AL",32.10,-87.86
"SWEETWATER","OK",35.42,-99.92
"SWEETWATER","TN",35.60,-84.46
"SWEETWATER","TX",32.46,-100.40
"SWIFT","MN",48.85,-95.22
"SWIFTON","AR",35.82,-91.12
"SWIFTWATER","PA",41.08,-75.36
"SWISHER","IA",41.84,-91.69
"SWISSHOME","OR",44.12,-123.81
"SWISS","WV",38.27,-81.06
"SWITZ CITY","IN",39.03,-87.05
"SWOOPE","VA",38.14,-79.20
"SWORDS CREEK","VA",37.08,-81.91
"SYCAMORE","GA",31.67,-83.63
"SYCAMORE","IL",41.98,-88.69
"SYCAMORE","OH",40.95,-83.17
"SYCAMORE","PA",39.95,-80.22
"SYKESTON","ND",47.46,-99.39
"SYKESVILLE","MD",39.37,-76.97
"SYKESVILLE","PA",41.04,-78.81
"SYLACAUGA","AL",33.17,-86.26
"SYLMAR","CA",34.32,-118.38
"SYLVA","NC",35.37,-83.22
"SYLVAN GROVE","KS",39.01,-98.39
"SYLVANIA","AL",34.55,-85.80
"SYLVANIA","GA",32.75,-81.63
"SYLVANIA","OH",41.71,-83.70
"SYLVESTER","GA",31.52,-83.83
"SYLVESTER","TX",32.72,-100.25
"SYLVESTER","WV",38.00,-81.56
"SYLVIA","KS",37.95,-98.40
"SYMSONIA","KY",36.90,-88.51
"SYOSSET","NY",40.81,-73.50
"SYRACUSE","IN",41.42,-85.74
"SYRACUSE","KS",37.98,-101.75
"SYRACUSE","MO",38.66,-92.87
"SYRACUSE","NE",40.66,-96.18
"SYRACUSE","NY",43.04,-76.14
"SYRACUSE","UT",41.05,-112.06
"SYRIA","VA",38.48,-78.32
"TABERG","NY",43.30,-75.61
"TABIONA","UT",40.38,-110.65
"TABLE GROVE","IL",40.36,-90.42
"TABLE ROCK","NE",40.17,-96.08
"TABOR CITY","NC",34.14,-78.87
"TABOR","IA",40.89,-95.67
"TABOR","SD",42.94,-97.65
"TACOMA","WA",47.05,-122.59
"TAFT","CA",35.17,-119.36
"TAFTON","PA",41.40,-75.18
"TAFTSVILLE","VT",43.62,-72.46
"TAFT","TN",35.05,-86.68
"TAFT","TX",27.98,-97.39
"TAFTVILLE","CT",41.56,-72.05
"TAHLEQUAH","OK",35.91,-94.97
"TAHOKA","TX",33.16,-101.79
"TAHUYA","WA",47.44,-123.02
"TAIBAN","NM",34.44,-104.00
"TAKOMA PARK","MD",38.98,-77.00
"TALALA","OK",36.53,-95.70
"TALBOTTON","GA",32.67,-84.54
"TALBOTT","TN",36.14,-83.40
"TALCOTT","WV",37.65,-80.75
"TALCO","TX",33.36,-95.10
"TALENT","OR",42.20,-122.81
"TALIHINA","OK",34.75,-95.04
"TALKEETNA","AK",62.42,-148.76
"TALKING ROCK","GA",34.50,-84.50
"TALLADEGA","AL",33.43,-86.09
"TALLAHASSEE","FL",30.23,-84.30
"TALLAPOOSA","GA",33.75,-85.29
"TALLASSEE","AL",32.53,-85.89
"TALLASSEE","TN",35.55,-83.93
"TALLMADGE","OH",41.10,-81.42
"TALLMANSVILLE","WV",38.83,-80.15
"TALL TIMBERS","MD",38.15,-76.53
"TALLULAH","LA",32.40,-91.18
"TALLULA","IL",39.94,-89.93
"TALMAGE","NE",40.53,-96.02
"TALMAGE","UT",40.39,-110.43
"TALMO","GA",34.18,-83.71
"TALMOON","MN",47.60,-93.77
"TALOGA","OK",36.04,-98.96
"TALPA","TX",31.77,-99.70
"TAMA","IA",41.96,-92.57
"TAMAQUA","PA",40.80,-75.93
"TAMARACK","MN",46.65,-93.11
"TAMAROA","IL",38.13,-89.22
"TAMASSEE","SC",34.89,-82.98
"TAMIMENT","PA",41.14,-75.02
"TAMMS","IL",37.23,-89.26
"TAMPA","FL",27.95,-82.48
"TAMPA","KS",38.54,-97.15
"TAMPICO","IL",41.63,-89.78
"TAMWORTH","NH",43.85,-71.26
"TANEYTOWN","MD",39.65,-77.16
"TANEYVILLE","MO",36.73,-93.03
"TANGENT","OR",44.54,-123.08
"TANNER","AL",34.66,-86.95
"TANNERSVILLE","NY",42.19,-74.13
"TANNERSVILLE","PA",41.04,-75.33
"TANNERSVILLE","VA",36.97,-81.64
"TAOPI","MN",43.55,-92.64
"TAOS","NM",36.38,-105.57
"TAPPAHANNOCK","VA",37.92,-76.86
"TAPPAN","NY",41.02,-73.95
"TAPPEN","ND",46.87,-99.62
"TARAWA TERRACE","NC",34.73,-77.37
"TARBORO","NC",35.90,-77.55
"TARENTUM","PA",40.60,-79.76
"TAR HEEL","NC",34.73,-78.79
"TARIFFVILLE","CT",41.90,-72.76
"TARKIO","MO",40.44,-95.38
"TARPLEY","TX",29.63,-99.28
"TARPON SPRINGS","FL",28.14,-82.78
"TARRS","PA",40.15,-79.56
"TARRYTOWN","GA",32.31,-82.55
"TARRYTOWN","NY",41.06,-73.86
"TARZANA","CA",34.15,-118.54
"TARZAN","TX",32.31,-101.98
"TASWELL","IN",38.33,-86.56
"TATE","GA",34.42,-84.29
"TATUM","NM",33.25,-103.31
"TATUM","TX",32.31,-94.51
"TAUNTON","MA",41.90,-71.09
"TAUNTON","MN",44.59,-96.06
"TAVARES","FL",28.80,-81.73
"TAVERNIER","FL",25.01,-80.51
"TAWAS CITY","MI",44.27,-83.51
"TAYLOR","AR",33.10,-93.46
"TAYLOR","MI",42.22,-83.26
"TAYLOR","MO",39.93,-91.52
"TAYLOR","MS",34.27,-89.58
"TAYLOR","ND",46.90,-102.42
"TAYLOR","NE",41.76,-99.38
"TAYLOR","PA",41.39,-75.71
"TAYLOR RIDGE","IL",41.38,-90.66
"TAYLORS FALLS","MN",45.41,-92.66
"TAYLORS","SC",34.91,-82.31
"TAYLORSVILLE","CA",40.04,-120.75
"TAYLORSVILLE","GA",34.08,-84.98
"TAYLORSVILLE","KY",38.03,-85.34
"TAYLORSVILLE","MS",31.83,-89.43
"TAYLORSVILLE","NC",35.92,-81.17
"TAYLOR","TX",30.57,-97.41
"TAYLORVILLE","IL",39.52,-89.26
"TAYLOR","WI",44.32,-91.12
"TAZEWELL","TN",36.45,-83.57
"TAZEWELL","VA",37.12,-81.51
"TCHULA","MS",33.18,-90.22
"TEABERRY","KY",37.42,-82.64
"TEACHEY","NC",34.76,-78.00
"TEAGUE","TX",31.63,-96.28
"TEANECK","NJ",40.88,-74.01
"TEA","SD",43.44,-96.83
"TEASDALE","UT",38.23,-111.47
"TEBBETTS","MO",38.62,-91.96
"TECATE","CA",32.59,-116.58
"TECUMSEH","KS",39.00,-95.53
"TECUMSEH","MI",42.00,-83.94
"TECUMSEH","MO",36.58,-92.28
"TECUMSEH","NE",40.37,-96.18
"TECUMSEH","OK",35.26,-96.93
"TEEC NOS POS","AZ",36.89,-109.37
"TEEDS GROVE","IA",42.01,-90.25
"TEHACHAPI","CA",35.12,-118.51
"TEIGEN","MT",47.03,-108.61
"TEKAMAH","NE",41.77,-96.22
"TEKOA","WA",47.24,-117.11
"TEKONSHA","MI",42.09,-84.98
"TELEGRAPH","TX",30.33,-99.98
"TELEPHONE","TX",33.80,-96.00
"TELFORD","PA",40.32,-75.32
"TELFORD","TN",36.24,-82.54
"TELL CITY","IN",37.94,-86.75
"TELLICO PLAINS","TN",35.36,-84.29
"TELL","TX",34.38,-100.39
"TELLURIDE","CO",37.94,-107.90
"TEMECULA","CA",33.48,-117.22
"TEMPE","AZ",33.33,-111.93
"TEMPERANCE","MI",41.76,-83.57
"TEMPERANCEVILLE","VA",37.89,-75.54
"TEMPLE BAR MARINA","AZ",36.02,-114.29
"TEMPLE CITY","CA",34.10,-118.05
"TEMPLE","GA",33.73,-85.03
"TEMPLE HILLS","MD",38.80,-76.94
"TEMPLE","ME",44.68,-70.22
"TEMPLE","NH",42.81,-71.83
"TEMPLE","OK",34.27,-98.23
"TEMPLE","PA",40.40,-75.92
"TEMPLETON","CA",35.54,-120.75
"TEMPLETON","IA",41.91,-94.94
"TEMPLETON","MA",42.55,-72.06
"TEMPLETON","PA",40.94,-79.45
"TEMPLE","TX",31.09,-97.36
"TENAFLY","NJ",40.91,-73.95
"TENAHA","TX",31.94,-94.24
"TENANTS HARBOR","ME",43.95,-69.23
"TENINO","WA",46.84,-122.85
"TENMILE","OR",43.10,-123.53
"TEN MILE","TN",35.66,-84.66
"TENNESSEE COLONY","TX",31.88,-95.91
"TENNESSEE","IL",40.41,-90.83
"TENNESSEE RIDGE","TN",36.31,-87.76
"TENNILLE","GA",32.93,-82.81
"TENNYSON","IN",38.08,-87.11
"TENSED","ID",47.12,-116.79
"TEN SLEEP","WY",44.03,-107.44
"TENSTRIKE","MN",47.66,-94.68
"TERERRO","NM",35.74,-105.67
"TERLINGUA","TX",29.32,-103.62
"TERLTON","OK",36.18,-96.49
"TERMO","CA",40.94,-120.64
"TERRA ALTA","WV",39.44,-79.54
"TERRA BELLA","CA",35.93,-119.03
"TERRACE PARK","OH",39.15,-84.31
"TERRAL","OK",33.89,-97.93
"TERREBONNE","OR",44.41,-121.29
"TERRE HAUTE","IN",39.47,-87.38
"TERRE HILL","PA",40.15,-76.05
"TERRELL","NC",35.58,-80.97
"TERRELL","TX",32.73,-96.29
"TERRETON","ID",43.86,-112.38
"TERRIL","IA",43.30,-94.96
"TERRY","MS",32.10,-90.29
"TERRY","MT",46.91,-105.43
"TERRYVILLE","CT",41.67,-73.00
"TESCOTT","KS",39.01,-97.87
"TETERBORO","NJ",40.85,-74.06
"TETONIA","ID",43.85,-111.11
"TETON","ID",43.88,-111.64
"TEUTOPOLIS","IL",39.13,-88.47
"TEWKSBURY","MA",42.61,-71.23
"TEXARKANA","AR",33.45,-94.01
"TEXARKANA","TX",33.44,-94.07
"TEXAS CITY","TX",29.40,-94.95
"TEXHOMA","OK",36.50,-101.78
"TEXICO","IL",38.43,-88.86
"TEXICO","NM",34.38,-103.05
"TEXLINE","TX",36.37,-103.01
"TEXOLA","OK",35.21,-99.98
"THACKERVILLE","OK",33.79,-97.14
"THATCHER","AZ",32.82,-109.78
"THATCHER","ID",42.35,-111.64
"THAWVILLE","IL",40.67,-88.11
"THAXTON","MS",34.30,-89.17
"THAXTON","VA",37.35,-79.63
"THAYER","IA",41.02,-94.04
"THAYER","KS",37.48,-95.47
"THAYER","MO",36.52,-91.54
"THAYNE","WY",42.91,-111.00
"THEBES","IL",37.21,-89.45
"THE COLONY","TX",33.09,-96.88
"THE DALLES","OR",45.54,-121.15
"THEDFORD","NE",41.97,-100.57
"THELMA","KY",37.81,-82.76
"THEODORE","AL",30.54,-88.17
"THEODOSIA","MO",36.57,-92.66
"THE PLAINS","OH",39.36,-82.13
"THE PLAINS","VA",38.86,-77.77
"THERESA","NY",44.21,-75.79
"THERESA","WI",43.51,-88.45
"THERIOT","LA",29.36,-91.01
"THERMAL","CA",33.48,-116.10
"THERMOPOLIS","WY",43.64,-108.21
"THE ROCK","GA",32.96,-84.24
"THETFORD CENTER","VT",43.82,-72.27
"THE VILLAGES","FL",28.92,-81.92
"THIBODAUX","LA",29.79,-90.82
"THIDA","AR",35.55,-91.46
"THIEF RIVER FALLS","MN",48.11,-96.17
"THIELLS","NY",41.20,-74.01
"THIENSVILLE","WI",43.23,-87.97
"THOMASBORO","IL",40.24,-88.18
"THOMAS","OK",35.74,-98.74
"THOMASTON","AL",32.26,-87.62
"THOMASTON","CT",41.67,-73.07
"THOMASTON","GA",32.89,-84.32
"THOMASTON","ME",44.08,-69.18
"THOMASVILLE","AL",31.91,-87.74
"THOMASVILLE","GA",30.83,-83.97
"THOMASVILLE","NC",35.88,-80.07
"THOMASVILLE","PA",39.92,-76.87
"THOMAS","WV",39.14,-79.49
"THOMPSON","CT",41.95,-71.86
"THOMPSON FALLS","MT",47.56,-115.44
"THOMPSON","IA",43.36,-93.77
"THOMPSON","MO",39.18,-91.98
"THOMPSON","ND",47.77,-97.10
"THOMPSON","OH",41.67,-81.06
"THOMPSON","PA",41.86,-75.51
"THOMPSON RIDGE","NY",41.58,-74.36
"THOMPSONS STATION","TN",35.82,-87.01
"THOMPSONTOWN","PA",40.56,-77.23
"THOMPSON","UT",39.18,-109.49
"THOMPSONVILLE","IL",37.91,-88.76
"THOMPSONVILLE","MI",44.52,-85.93
"THOMSON","GA",33.46,-82.50
"THOMSON","IL",41.95,-90.10
"THONOTOSASSA","FL",28.07,-82.30
"THOREAU","NM",35.40,-108.22
"THOR","IA",42.68,-94.05
"THORNDALE","PA",39.99,-75.75
"THORNDALE","TX",30.61,-97.20
"THORNDIKE","ME",44.57,-69.27
"THORNFIELD","MO",36.70,-92.65
"THORN HILL","TN",36.35,-83.41
"THORNTON","AR",33.77,-92.48
"THORNTON","CO",39.76,-104.87
"THORNTON","IA",42.94,-93.38
"THORNTON","IL",41.57,-87.61
"THORNTON","KY",37.15,-82.73
"THORNTON","NH",43.93,-71.62
"THORNTON","PA",39.89,-75.53
"THORNTON","TX",31.41,-96.57
"THORNTON","WA",47.09,-117.39
"THORNTON","WV",39.34,-79.93
"THORNTOWN","IN",40.12,-86.61
"THORNVILLE","OH",39.89,-82.41
"THORNWOOD","NY",41.11,-73.76
"THOROFARE","NJ",39.85,-75.18
"THORP","WA",47.08,-120.71
"THORP","WI",44.95,-90.80
"THORSBY","AL",32.91,-86.71
"THOUSAND OAKS","CA",34.19,-118.81
"THOUSAND PALMS","CA",33.80,-116.36
"THOUSANDSTICKS","KY",37.18,-83.42
"THRALL","TX",30.58,-97.29
"THREE BRIDGES","NJ",40.52,-74.80
"THREE FORKS","MT",45.91,-111.43
"THREE LAKES","WI",45.79,-89.16
"THREE MILE BAY","NY",43.99,-76.25
"THREE OAKS","MI",41.79,-86.61
"THREE RIVERS","CA",36.44,-118.86
"THREE RIVERS","MA",42.18,-72.37
"THREE RIVERS","MI",41.94,-85.63
"THREE RIVERS","TX",28.46,-98.17
"THREE SPRINGS","PA",40.19,-77.98
"THROCKMORTON","TX",33.18,-99.17
"THURMAN","IA",40.81,-95.74
"THURMAN","OH",38.92,-82.43
"THURMOND","NC",36.36,-80.94
"THURMOND","WV",37.96,-81.08
"THURMONT","MD",39.62,-77.40
"THURSTON","NE",42.17,-96.69
"TIBBIE","AL",31.36,-88.24
"TICHNOR","AR",34.05,-91.23
"TICKFAW","LA",30.57,-90.48
"TICONDEROGA","NY",43.84,-73.42
"TIDEWATER","OR",44.32,-123.85
"TIDIOUTE","PA",41.68,-79.40
"TIERRA AMARILLA","NM",36.70,-106.54
"TIETON","WA",46.71,-120.76
"TIFFIN","IA",41.70,-91.67
"TIFFIN","OH",41.11,-83.17
"TIFTON","GA",31.46,-83.51
"TIGER","GA",34.84,-83.43
"TIGERTON","WI",44.74,-89.06
"TIGNALL","GA",33.86,-82.74
"TIJERAS","NM",35.08,-106.37
"TILDEN","NE",42.04,-97.83
"TILDEN","TX",28.45,-98.54
"TILGHMAN","MD",38.69,-76.33
"TILINE","KY",37.16,-88.25
"TILLAMOOK","OR",45.46,-123.71
"TILLAR","AR",33.71,-91.45
"TILLATOBA","MS",33.98,-89.89
"TILLEDA","WI",44.81,-88.90
"TILLER","OR",42.91,-122.87
"TILLMAN","SC",32.46,-81.10
"TILLSON","NY",41.83,-74.06
"TILLY","AR",35.69,-92.86
"TILTON","IL",40.09,-87.63
"TILTON","NH",43.44,-71.58
"TILTONSVILLE","OH",40.17,-80.69
"TIMBERLAKE","NC",36.28,-78.95
"TIMBER LAKE","SD",45.42,-101.07
"TIMBER","OR",45.74,-123.31
"TIMBERVILLE","VA",38.63,-78.77
"TIMBLIN","PA",40.96,-79.19
"TIMBO","AR",35.86,-92.30
"TIMEWELL","IL",40.01,-90.85
"TIMMONSVILLE","SC",34.13,-79.94
"TIMPSON","TX",31.90,-94.39
"TINA","MO",39.53,-93.44
"TINGLEY","IA",40.85,-94.19
"TINLEY PARK","IL",41.57,-87.80
"TINNIE","NM",33.27,-105.13
"TINSLEY","MS",32.77,-90.43
"TINTAH","MN",46.01,-96.32
"TIOGA","ND",48.39,-102.93
"TIOGA","PA",41.90,-77.13
"TIOGA","TX",33.47,-96.91
"TIOGA","WV",38.39,-80.67
"TIONESTA","PA",41.49,-79.44
"TIPLERSVILLE","MS",34.90,-88.92
"TIPP CITY","OH",39.96,-84.18
"TIPPECANOE","IN",41.22,-86.10
"TIPPECANOE","OH",40.27,-81.28
"TIPTON","CA",36.04,-119.34
"TIPTON","IA",41.77,-91.12
"TIPTON","IN",40.28,-86.04
"TIPTON","KS",39.33,-98.47
"TIPTON","MI",42.01,-84.06
"TIPTON","MO",38.65,-92.78
"TIPTON","OK",34.50,-99.13
"TIPTONVILLE","TN",36.37,-89.47
"TIRO","OH",40.90,-82.76
"TISHOMINGO","MS",34.63,-88.22
"TISHOMINGO","OK",34.23,-96.67
"TISKILWA","IL",41.29,-89.50
"TITONKA","IA",43.23,-94.04
"TITUS","AL",32.71,-86.25
"TITUSVILLE","FL",28.58,-80.82
"TITUSVILLE","NJ",40.31,-74.86
"TITUSVILLE","PA",41.62,-79.67
"TIVERTON","RI",41.65,-71.20
"TIVOLI","NY",42.05,-73.91
"TIVOLI","TX",28.43,-96.88
"TOA ALTA","PR",18.39,-66.25
"TOA BAJA","PR",18.44,-66.25
"TOANO","VA",37.37,-76.80
"TOBACCOVILLE","NC",36.23,-80.39
"TOBIAS","NE",40.41,-97.33
"TOBYHANNA","PA",41.18,-75.43
"TOCCOA","GA",34.57,-83.32
"TODD","NC",36.30,-81.60
"TODD","PA",40.26,-78.10
"TODDVILLE","IA",42.10,-91.71
"TODDVILLE","MD",38.27,-76.05
"TOETERVILLE","IA",43.44,-92.91
"TOFTE","MN",47.55,-90.88
"TOHATCHI","NM",35.85,-108.75
"TOIVOLA","MI",47.00,-88.75
"TOK","AK",63.66,-143.19
"TOKELAND","WA",46.74,-123.99
"TOKIO","TX",33.18,-102.57
"TOLAR","TX",32.39,-97.91
"TOLEDO","IA",41.99,-92.58
"TOLEDO","IL",39.27,-88.24
"TOLEDO","OH",41.66,-83.58
"TOLEDO","OR",44.60,-123.89
"TOLEDO","WA",46.45,-122.76
"TOLLAND","CT",41.98,-72.15
"TOLLESBORO","KY",38.57,-83.57
"TOLLESON","AZ",33.42,-112.27
"TOLLEY","ND",48.73,-101.82
"TOLLHOUSE","CA",36.96,-119.30
"TOLNA","ND",47.82,-98.43
"TOLONO","IL",39.98,-88.26
"TOLSTOY","SD",45.20,-99.61
"TOLUCA","IL",41.00,-89.13
"TOMAHAWK","KY",37.87,-82.59
"TOMAHAWK","WI",45.47,-89.72
"TOMAH","WI",43.98,-90.50
"TOMBALL","TX",30.09,-95.61
"TOMBSTONE","AZ",31.71,-110.04
"TOMKINS COVE","NY",41.27,-73.98
"TOMPKINSVILLE","KY",36.70,-85.69
"TOMS BROOK","VA",38.94,-78.43
"TOMS RIVER","NJ",39.95,-74.18
"TONALEA","AZ",36.91,-110.87
"TONASKET","WA",48.68,-119.30
"TONAWANDA","NY",43.00,-78.87
"TONEY","AL",34.90,-86.72
"TONGANOXIE","KS",39.11,-95.08
"TONICA","IL",41.21,-89.06
"TONKAWA","OK",36.68,-97.30
"TONOPAH","AZ",33.57,-113.02
"TONOPAH","NV",38.35,-116.61
"TONY","WI",45.48,-90.99
"TOOELE","UT",40.57,-112.33
"TOOMSBORO","GA",32.82,-83.08
"TOOMSUBA","MS",32.43,-88.46
"TOONE","TN",35.35,-88.95
"TOPANGA","CA",34.10,-118.60
"TOPAZ","CA",38.64,-119.48
"TOPEKA","IL",40.32,-89.93
"TOPEKA","IN",41.53,-85.54
"TOPEKA","KS",39.03,-95.69
"TOPMOST","KY",37.36,-82.78
"TOPOCK","AZ",34.72,-114.44
"TOPONAS","CO",40.07,-106.80
"TOPPENISH","WA",46.28,-120.25
"TOPPING","VA",37.59,-76.46
"TOPSFIELD","MA",42.63,-70.95
"TOPSFIELD","ME",45.41,-67.73
"TOPSHAM","ME",43.93,-69.94
"TOPSHAM","VT",44.09,-72.22
"TOPTON","NC",35.24,-83.70
"TOPTON","PA",40.50,-75.70
"TOQUERVILLE","UT",37.26,-113.27
"TORNADO","WV",38.33,-81.85
"TORONTO","KS",37.79,-95.94
"TORONTO","OH",40.46,-80.60
"TORONTO","SD",44.57,-96.64
"TORRANCE","CA",33.80,-118.35
"TORREY","UT",38.33,-111.06
"TORRINGTON","CT",41.83,-73.12
"TORRINGTON","WY",42.06,-104.18
"TORTILLA FLAT","AZ",33.52,-111.38
"TOSTON","MT",46.17,-111.51
"TOTOWA","NJ",40.90,-74.22
"TOTZ","KY",36.94,-83.11
"TOUCHET","WA",46.12,-118.64
"TOUGHKENAMON","PA",39.83,-75.75
"TOULON","IL",41.09,-89.86
"TOUTLE","WA",46.31,-122.69
"TOWACO","NJ",40.93,-74.34
"TOWANDA","IL",40.56,-88.90
"TOWANDA","KS",37.79,-96.99
"TOWANDA","PA",41.76,-76.44
"TOWER CITY","ND",46.92,-97.67
"TOWER CITY","PA",40.58,-76.55
"TOWER HILL","IL",39.38,-88.95
"TOWER","MN",47.81,-92.29
"TOWN CREEK","AL",34.67,-87.40
"TOWNER","ND",48.34,-100.40
"TOWNLEY","AL",33.83,-87.44
"TOWNSEND","DE",39.39,-75.69
"TOWNSEND","GA",31.53,-81.52
"TOWNSEND","MA",42.66,-71.70
"TOWNSEND","MT",46.48,-111.34
"TOWNSEND","TN",35.67,-83.75
"TOWNSEND","WI",45.33,-88.58
"TOWNSHEND","VT",43.04,-72.66
